service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
SR21098912|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""2 MATTRESSES IN FRONT YARD- NEIGHBOR ADV ITS BEEN OUT FOR WEEKS """|Public Services|2021-11-17|2021-11-18|2022-01-01|"""HIGHVIEW DR & GLENNA DR - GJ0655932314 """|45238.0|39.1155159719685|-84.6108188473307|11/17/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099050|OPEN|"""Traffic island repair,landscap"""|"""RQSTNGHB"""|""" """|Dept of Trans and Eng|2021-11-17|2021-11-18|2022-05-16|"""ERIE AV BRIDGE & RED BANK RD - GJ2430536649 """|45227.0|39.1501533025065|-84.4043173542509|11/17/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21098938|OPEN|"""Mice, building has mice"""|"""MICE-BLD"""|"""APT HAS MICE"""|Cinc Health Dept|2021-11-17|2021-12-01|2022-05-16|"""5475 GLENGATE LN - GJ2159239130 """|45212.0|39.1731830847609|-84.4348709524821|11/17/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21098917|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-17|2021-11-19|2022-01-01|"""WILLIAM P DOOLEY BYPS & OLD LUDLOW AV"""|45223.0|39.1578900500222|-84.5383727159194|11/17/2021 12:00:00 AM|11/19/2021 12:00:00 AM|11/19/2021 12:00:00 AM
SR21099010|CLOS|"""Unsanitary living conditions"""|"""BD_UNSAN"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Health Dept|2021-11-17|2021-11-18|2022-05-16|"""933 PURCELL AV, CINC - GJ1057331636"""|45205.0|39.1084631299874|-84.564633121191|11/17/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21098948|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""BASEMENT DUE TO FOUNDATION LEAK, BDRM DUE TO ROOF LEAK  """|Cinc Health Dept|2021-11-17|2021-11-29|2022-05-16|"""1867 PROVINCIAL CT - GJ1031433013 """|45214.0|39.1209132934139|-84.5672057084508|11/17/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21100994|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-27|2021-11-27|2022-11-27|"""2583 WESTWOOD NORTHERN BLVD, CINC - """|45211.0|39.1483830694605|-84.584509588179|11/27/2021 12:00:00 AM|11/27/2021 12:00:00 AM|11/27/2021 12:00:00 AM
SR21100982|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Health Dept|2021-11-27|2021-12-06|2022-05-26|"""3104 LEHMAN RD, CINC - GJ1081932415"""|45204.0|39.1154113381435|-84.5615549375882|11/27/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21100971|CLOS|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-27|2021-12-01|2022-05-26|"""611 FOULKE ST, CINC - GJ1375134842"""|45220.0|39.1365543267181|-84.5268998017386|11/27/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21100983|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-27|2021-11-27|2022-11-27|"""3104 LEHMAN RD, CINC - GJ1081932415"""|45204.0|39.1154113381435|-84.5615549375882|11/27/2021 12:00:00 AM|11/27/2021 12:00:00 AM|11/27/2021 12:00:00 AM
SR21100977|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-27|2021-11-27|2022-01-11|"""2500 FERGUSON RD, CINC - GJ0743734248"""|45238.0|39.1327250303003|-84.6000794760617|11/27/2021 12:00:00 AM|11/27/2021 12:00:00 AM|11/27/2021 12:00:00 AM
SR21100947|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-27|2021-11-30|2022-01-11|"""4460 MELLWOOD AV, CINC - GJ1458538424"""|45232.0|39.1685914601457|-84.5161248107902|11/27/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21099989|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""Tin Roof- Caller states unrine is leaking from restroom into the offices of the Cincinnati Police Department."""|Cinc Health Dept|2021-11-22|2021-11-30|2022-05-21|"""160 E FREEDOM WY - GJ1537730547 """|45202.0|39.0974807503173|-84.5094698531116|11/22/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21099901|CLOS|"""Sign, handicap parking signs"""|"""HNDCPPRK"""|"""REQUESTING A HANDICAP SIGN AT 3647 ENRIGHT - DAUGHTER IS AN AMPUTEE AND THIS IS THE SAFEST AND CLOSEST PARKING AREA """|Dept of Trans and Eng|2021-11-22|2021-11-30|2022-05-21|"""3645 W 8TH ST - GJ0985031334 """|45205.0|39.1059064021981|-84.57308489142|11/22/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100228|NEW|"""Light, shining into bldg res"""|"""LIGHTSIH"""|"""Transfer: 11/22/2021 11:59 PM/SMOORETRANSFER TO BUILDINGS  - Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-22|2021-11-22|2022-05-21|"""2020 BEECHMONT AV, CINC - GJ2608430101"""|45230.0|39.0907613707581|-84.3859178756018|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100074|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue of B202101718 to new ownership"""|Cinc Building Dept|2021-11-22|2021-12-03|2022-11-22|"""948 KIRBERT AV - GJ0965531669 """|45205.0|39.1089740347967|-84.5752374826358|11/22/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21100164|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-22|2021-11-22|2022-01-06|"""1774 ASHBROOK DR, CINC - GJ0792033139"""|45238.0|39.1226282444547|-84.5948242129043|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21100055|NEW|"""Building, residential"""|"""BLD-RES"""|"""Apartment smells bad. unknown why"""|Cinc Building Dept|2021-11-22|2021-11-22|2022-11-22|"""3402 BROTHERTON RD - GJ2270437044 """|45209.0|39.1541204051939|-84.4226993362664|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21100181|CLOS|"""Planter Free Standing or Temp"""|"""PLANTERS"""|"""Planters
548 E. 13th Street/Frank Street"""|Law Department|2021-11-22|2021-11-22|2022-11-22|"""500 E 13TH ST - GJ1556232029 """|45202.0|39.1107769507282|-84.5068674574756|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21100102|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""Citizen states he was served ice cold food, it was still refrigerated. TACO BELL"""|Cinc Health Dept|2021-11-22|2021-12-01|2022-05-21|"""2500 HIGHLAND AV - GJ1583133841 """|45219.0|39.1270194530109|-84.5031774442331|11/22/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21099943|NEW|"""Building, residential"""|"""BLD-RES"""|"""Front and back porch is falling off the house including the gutters. The back door is not accessible for the resident, because of the condition of the porch and the litter in the back yard. Caller feels that this is a safety hazord for the resident."""|Cinc Building Dept|2021-11-22|2021-11-22|2022-11-22|"""4912 STEWART AV - GJ2487937762 """|45227.0|39.1600284053133|-84.3973076585404|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21100082|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""liter on property"""|Public Services|2021-11-22|2021-11-30|2022-01-06|"""209 PARKWAY AV - GJ1854142938 """|45216.0|39.2082376892085|-84.4689229626122|11/22/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100201|CLOS|"""Vehicle, abandon priv p access"""|"""ABAN-VPR"""|"""95G CRUSHED- NEEDS REPLACEMENT """|Cinc Health Dept|2021-11-22|2021-11-29|2022-01-11|"""719 GRAND AV - GJ1084831187 """|45205.0|39.1043481780216|-84.5615972925479|11/22/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21100157|OPEN|"""Restaurant consult, new lic"""|"""RCNEWLIC"""|""" """|Cinc Health Dept|2021-11-22|2021-11-22|2022-05-21|"""2120 BEECHMONT AV - GJ2602730389 """|45230.0|39.0933610977166|-84.3864844669855|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21099952|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Car into the building damaging the yard fencing, AC unit and retaining wall"""|Cinc Building Dept|2021-11-22|2021-11-29|2022-11-22|"""748 ELBERON AV - GJ1047931322 """|45205.0|39.1056544070976|-84.5658196515009|11/22/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21100138|CLOS|"""Sign, grnd mnted new/chang/rem"""|"""NW/MSSNG"""|"""REQUESTING ADDITIONAL SPEED LIMIT SIDGNS. WHEN TRAVELING ON NORTH BEND THERE IS ONLY 1 SPEED LIMIT SIGN 1.5 MILE STREET ONE SINGLE SPEED LIMMIT IS LOCATED AT GLADYS AVE 25 MPH & THE SPEED LIMIT SIGN IS NO UNTIL YOU GET TO SIMPSON 35MPH. PLEASE CONTACT CITIZEN"""|Dept of Trans and Eng|2021-11-22|2021-11-24|2022-02-20|"""1804 W NORTH BEND RD - GJ1135642218 """|45224.0|39.2035306486352|-84.5522879772394|11/22/2021 12:00:00 AM|11/24/2021 12:00:00 AM|11/24/2021 12:00:00 AM
SR21098887|NEW|"""Building, vacant and open res """|"""BLD_VACR"""|""" """|Cinc Building Dept|2021-11-17|2021-11-17|2022-01-28|"""3408 WABASH AV - GJ1915235250 """|45207.0|39.1388697243106|-84.4643461075959|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098971|OPEN|"""Sewage, in building"""|"""SEWAG_EX"""|"""SEWAGE SURF, BLD REFUSING TO CLEAN,  WON'T RESPOND, SHOWER, TOILET CLOSETS , TOLD THEM TO CLEAN IT THEMSELVES. """|Cinc Health Dept|2021-11-17|2021-11-17|2022-05-16|"""1811 LOSANTIVILLE AV - GJ1939041164 """|45237.0|39.192059399407|-84.4596713600453|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098979|NEW|"""Building, residential"""|"""BLD-RES"""|"""Feeling tremors. new building. Vibrations in the apartment"""|Cinc Building Dept|2021-11-17|2021-11-17|2022-11-17|"""3559 READING RD - GJ1688236046 """|45229.0|39.1466106972506|-84.4903228374827|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098906|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-17|2021-11-17|2022-05-16|"""3354 EVANSTON AV, CINC - GJ1925735207"""|45207.0|39.1384647276979|-84.4631252121188|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21099074|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""mattress leaning on the corner of house and has been for about a year"""|Public Services|2021-11-17|2021-12-06|2022-01-01|"""3943 STANDISH AV - GJ2428940429 """|45213.0|39.1841888212742|-84.4032425316905|11/17/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21098936|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""KITCHEN WALLS """|Cinc Health Dept|2021-11-17|2021-12-01|2022-05-16|"""5475 GLENGATE LN - GJ2159239130 """|45212.0|39.1731830847609|-84.4348709524821|11/17/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21098988|NEW|"""Building, fire req insp-res"""|"""BLDRRFIF"""|"""Interior structure fire in both units. Heavy damage"""|Cinc Building Dept|2021-11-17|2021-11-17|2022-05-16|"""3478 HARVEY AV - GJ1625735723 """|45229.0|39.1438618038458|-84.497658287309|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098880|CLOS|"""Street sweeping"""|"""CLEAN-ST"""|"""Transfer: 11/17/2021 9:10 AM/SGOODWINREFER TO DPS  - citizen requesting a street cleaning"""|Public Services|2021-11-17|2021-11-17|2022-02-15|"""4935 CORINTH AV - GJ1772839421 """|45237.0|39.1767808529574|-84.4794594947158|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21099068|CLOS|"""Street sweeping"""|"""CLEAN-ST"""|"""REQUESTING LITTER & TRASH CLEAN UP ON GUERLEY FROM SUNSET TO GLENWAY """|Public Services|2021-11-17|2021-11-21|2022-02-15|"""GUERLEY RD & SUNSET AV - GJ0891333149 """|45205.0|39.1224779603045|-84.5833538925575|11/17/2021 12:00:00 AM|11/21/2021 12:00:00 AM|11/21/2021 12:00:00 AM
SR21099137|OPEN|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Transfer: 11/22/2021 8:08 AM/SSITTASONsee - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-17|2021-11-22|2022-05-21|"""2400 FAIRVIEW AV, CINC - GJ1365633735"""|45219.0|39.1266091873363|-84.5283479080734|11/17/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21098863|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-17|2021-11-17|2022-01-01|"""847 HUTCHINS AV, CINC - GJ1719435851"""|45229.0|39.1447767539544|-84.4867652668729|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21099097|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-17|2021-11-19|2022-01-01|"""2512 COOK ST, CINC - """|45214.0|39.1275093739465|-84.5349639361338|11/17/2021 12:00:00 AM|11/19/2021 12:00:00 AM|11/19/2021 12:00:00 AM
SR21098861|NEW|"""Building, residential"""|"""BLD-RES"""|"""Blighted building"""|Cinc Building Dept|2021-11-17|2021-11-17|2022-11-17|"""2750 ENSLIN ST - GJ1370634329 """|45225.0|39.1319339788708|-84.5275846958327|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098890|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""TRASH ALL AROUND FOOD TRUCK"""|Public Services|2021-11-17|2021-11-22|2022-01-01|"""1119 WILLIAM H TAFT RD - GJ1736433888 """|45206.0|39.1270581248067|-84.4854466533854|11/17/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21098990|OPEN|"""Tall grass/weeds, private prop"""|"""TLGR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-17|2021-11-17|2022-01-01|"""2322 HENRIANNE CT, CINC - GJ1043236331"""|45225.0|39.1507597566406|-84.5648031244257|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21100882|CLOS|"""Vehicle, abandon priv p access"""|"""ABAN-VPR"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Health Dept|2021-11-26|2021-11-29|2022-01-15|"""2694 FIRTREE CT, CINC - GJ1205039191"""|45223.0|39.176115342312|-84.5452066865628|11/26/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21100838|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-25|2021-11-25|2022-11-25|"""585 W MARTIN LUTHER KING JR DR, CINC - GJ1366535171"""|45220.0|39.1395321582744|-84.5277967629416|11/25/2021 12:00:00 AM|11/25/2021 12:00:00 AM|11/25/2021 12:00:00 AM
SR21100148|OPEN|"""Land/use, non-permttd use res"""|"""USE_R"""|"""illegal concrete dumping or filling of land storage container there for over 6 months and a fence installed without a certificate of appropriateness."""|Cinc Building Dept|2021-11-22|2021-12-01|2022-05-21|"""3084 MOOSEWOOD AV - GJ1169635280 """|45225.0|39.1409889089902|-84.5505258197165|11/22/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21100041|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue of B202102045 to new ownership"""|Cinc Building Dept|2021-11-22|2021-11-24|2022-11-22|"""1009 ELIZA ST - GJ1333733836 """|45214.0|39.1275913789785|-84.5320115304938|11/22/2021 12:00:00 AM|11/24/2021 12:00:00 AM|11/24/2021 12:00:00 AM
SR21100227|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-22|2021-11-30|2022-01-06|"""2420 CLIFTON AV, CINC - GJ1444333767"""|45219.0|39.1267050508658|-84.519239654488|11/22/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100012|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-22|2021-12-03|2022-11-22|"""809 MANN PL, CINC - GJ1701536049"""|45229.0|39.1466097422642|-84.4887780263015|11/22/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21100025|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-22|2021-11-30|2022-01-06|"""4267 EASTERN AV, CINC - GJ2251732021"""|45226.0|39.1089552990931|-84.4264913714617|11/22/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21099942|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""EXCESSIVE TRASH ON PROPERTY"""|Public Services|2021-11-22|2021-11-22|2022-01-06|"""5711 CHANDLER ST - GJ2507038154 """|45227.0|39.1635021744832|-84.3949708634421|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21100045|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-22|2021-11-30|2022-01-06|"""2948 GLENWAY AV, CINC - GJ1094332189"""|45204.0|39.1133484262817|-84.5601865858007|11/22/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100127|CLOS|"""Tree, dead on priv prop stndrd"""|"""TREEPR"""|"""Dead tree"""|Cinc Building Dept|2021-11-22|2021-11-23|2022-02-20|"""3701 IONA AV - GJ2366040375 """|45213.0|39.1838629306834|-84.4105381224084|11/22/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21099992|OPEN|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""ROACHES"""|Cinc Health Dept|2021-11-22|2021-11-23|2022-05-21|"""3177 FERNCREST CT - GJ0875835767 """|45211.0|39.1460872824727|-84.5843462872522|11/22/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100086|CLOS|"""Vehicle, abandon priv p access"""|"""ABAN-VPR"""|"""Black diesel truck."""|Cinc Health Dept|2021-11-22|2021-12-01|2022-01-11|"""5710 GLENWAY AV - GJ0640834461 """|45238.0|39.1348857707954|-84.6119081489876|11/22/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21100011|NEW|"""Building, residential"""|"""BLD-RES"""|"""grass is overgrown12 inches high.plastic hanging from porch light fixture. Side porch is rotting, wood is exposed, columns are cracking. """|Cinc Building Dept|2021-11-22|2021-11-22|2022-11-22|"""3521 HERSCHEL VIEW PL - GJ2290835363 """|45208.0|39.1389414510881|-84.4208948254612|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21100019|OPEN|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""INFESTED - COME TO DICKS STREET SIDE TO ENTER """|Cinc Health Dept|2021-11-22|2021-11-29|2022-05-21|"""3540 PURDUE ST - GJ1545536075 """|45220.0|39.1472217285136|-84.5068144871141|11/22/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21100114|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""litter on property all around the dumpster"""|Public Services|2021-11-22|2021-11-22|2022-01-06|"""721 STEINER AV - GJ1014229744 """|45204.0|39.0915255738043|-84.5702082965165|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21099947|CLOS|"""Tree, planting request"""|"""TPLANT"""|"""Transfer: 11/29/2021 7:14 AM/LWISE the small tree is between sidewalk and curb. option was available when selecting choice.  tree has been dead for quite sometime .  would like replaced. - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-11-22|2021-12-03|2022-11-29|"""4360 SCHULTE DR, CINC - GJ0795031291"""|45205.0|39.1059809641188|-84.5950510580941|11/22/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21099940|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-22|2021-11-23|2022-01-06|"""411 WHITEMAN ST, CINC - GJ1398132882"""|45214.0|39.1188541314116|-84.5248560654889|11/22/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100008|NEW|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""INFESTE4D """|Cinc Health Dept|2021-11-22|2021-11-22|2022-05-21|"""31 W 13TH ST - GJ1474431827 """|45202.0|39.1091563018469|-84.5163776174362|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21100071|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Reissue B201805997 to new owner."""|Cinc Building Dept|2021-11-22|2021-12-03|2022-11-22|"""1615 ROSS AV - GJ0991932638 """|45205.0|39.1176383526309|-84.5718900557728|11/22/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21098858|PEND|"""Sign, grnd mnted new/chang/rem"""|"""NW/MSSNG"""|"""citizen would like the no parking sign removed from the intersection of wabash & and duck creek road """|Dept of Trans and Eng|2021-11-17|2021-11-17|2022-02-15|"""DUCK CREEK RD & WABASH AV - GJ1914135558 """|45207.0|39.1416541137807|-84.46436747629|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098924|CLOS|"""Plumbing, defective"""|"""PLMB_DEF"""|"""WATER FROM OTHER APTS RUNNIING INTO #68  CAUSING MOLD ON CABINETS -  FOOD FROM OTHER APTS BACKING UP IN SINK """|Cinc Health Dept|2021-11-17|2021-12-06|2022-05-16|"""735 KINGS RUN DR - GJ1439839766 """|45232.0|39.1807191080384|-84.5178701235491|11/17/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21099015|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-17|2021-11-17|2022-11-17|"""943 TENNESSEE AV, CINC - GJ1750538496"""|45229.0|39.1685149220607|-84.4823277889229|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098941|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-17|2021-11-19|2022-01-01|"""4251 SPRING GROVE AV, CINC - """|45223.0|39.1596155134009|-84.5312864275099|11/17/2021 12:00:00 AM|11/19/2021 12:00:00 AM|11/19/2021 12:00:00 AM
SR21099017|CLOS|"""Sign, handicap parking signs"""|"""HNDCPPRK"""|"""MR BARNES IS REQUESTING HANDICAP SIGNAGE """|Dept of Trans and Eng|2021-11-17|2021-11-22|2022-05-16|"""1430 REGENT AV - GJ1833739468 """|45237.0|39.1770492950941|-84.4724066874833|11/17/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21099019|NEW|"""Building, residential"""|"""BLD-RES"""|"""Wase water comes out of the tub."""|Cinc Building Dept|2021-11-17|2021-11-17|2022-11-17|"""3401 MCHENRY AV - GJ0990136143 """|45211.0|39.1491933444121|-84.5710177230044|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098901|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""The tenants at the apt complex is dumping their used furniture in the Shea Pl alley. Some of these peices are on the side of the building and a couch in sticking out into the street but is dumped on the property by the dumpster."""|Public Services|2021-11-17|2021-11-17|2022-01-01|"""2518 HIGHLAND AV - GJ1583233891 """|45219.0|39.1274702389956|-84.5031550259171|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21099160|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-17|2021-11-19|2022-01-01|"""3077 SIDNEY AV, CINC - GJ1290335267"""|45225.0|39.1405813429271|-84.5365660353904|11/17/2021 12:00:00 AM|11/19/2021 12:00:00 AM|11/19/2021 12:00:00 AM
SR21099120|NEW|"""Signal, traffic new"""|"""SGNL,TNW"""|""" """|Dept of Trans and Eng|2021-11-17|2021-11-17|2022-05-16|"""ROSEMONT AV & GLENWAY AV - GJ0896532249 """|45205.0|39.1143571735533|-84.5830322603303|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21099052|NEW|"""Tall grass/weeds, private prop"""|"""TLGR-PRV"""|""" """|Public Services|2021-11-17|2021-11-17|2022-01-01|"""5442 SONGBIRD DR - GJ0940440745 """|45239.0|39.1907456468467|-84.5753341782611|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21099117|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""trash and litter all over property"""|Public Services|2021-11-17|2021-11-18|2022-01-01|"""1215 NEFF AV - GJ1155631775 """|45204.0|39.109464796447|-84.5532376643828|11/17/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
